frame,time_s,vehicle_id,class,bbox_x1,bbox_y1,bbox_x2,bbox_y2,center_x,center_y,confidence
127,4.233,42,car,580.2,297.1,607.7,317.6,593.9,307.3,0.48
128,4.267,6,car,547.9,332.7,579.3,360.7,563.6,346.7,0.59
128,4.267,19,car,519.2,369.1,564.0,407.4,541.6,388.2,0.794
128,4.267,35,car,949.1,430.8,1032.4,494.1,990.8,462.5,0.703
128,4.267,36,car,450.9,444.9,527.6,508.5,489.3,476.7,0.775
128,4.267,18,truck,419.2,327.1,487.6,405.9,453.4,366.5,0.488
128,4.267,38,car,224.4,504.4,359.5,585.7,292.0,545.0,0.818
128,4.267,40,car,804.8,331.3,837.9,356.7,821.3,344.0,0.585
128,4.267,2,car,518.7,298.3,554.3,328.2,536.5,313.2,0.469
128,4.267,42,car,580.1,296.2,608.5,317.3,594.3,306.7,0.514
129,4.3,6,car,548.1,332.5,579.5,360.6,563.8,346.5,0.591
129,4.3,19,car,519.5,368.2,564.4,406.5,541.9,387.3,0.793
129,4.3,35,car,952.4,432.8,1037.0,496.9,994.7,464.9,0.697
129,4.3,36,car,451.6,443.9,527.4,507.2,489.5,475.6,0.779
129,4.3,18,truck,419.8,327.6,487.3,405.6,453.5,366.6,0.484
129,4.3,38,car,227.9,502.3,360.2,583.1,294.0,542.7,0.817
129,4.3,40,car,805.7,332.1,838.8,357.4,822.3,344.7,0.585
129,4.3,2,car,519.0,297.8,554.3,328.0,536.6,312.9,0.472
129,4.3,42,car,580.1,295.8,608.8,317.2,594.5,306.5,0.514
130,4.333,6,car,547.8,331.7,579.9,360.7,563.9,346.2,0.612
130,4.333,19,car,520.0,367.4,564.6,405.3,542.3,386.3,0.775
130,4.333,35,car,959.6,437.6,1046.9,503.3,1003.2,470.5,0.575
130,4.333,36,car,455.4,441.8,527.9,502.5,491.7,472.2,0.703
130,4.333,18,truck,420.5,326.0,488.6,404.7,454.5,365.3,0.62
130,4.333,38,car,233.6,498.7,363.7,579.4,298.7,539.0,0.759
130,4.333,40,car,808.0,333.3,841.4,358.8,824.7,346.1,0.603
130,4.333,2,car,519.8,297.8,554.3,327.8,537.1,312.8,0.47
130,4.333,42,car,580.3,295.4,608.9,316.7,594.6,306.1,0.498
131,4.367,6,car,548.3,331.2,580.3,360.2,564.3,345.7,0.559
131,4.367,19,car,520.7,367.1,565.0,404.4,542.8,385.8,0.71
131,4.367,35,car,967.7,443.5,1058.7,511.8,1013.2,477.7,0.716
131,4.367,36,car,457.8,439.4,530.2,500.2,494.0,469.8,0.762
131,4.367,18,truck,423.3,324.3,491.2,402.8,457.3,363.6,0.582
131,4.367,38,car,241.2,494.5,366.2,573.1,303.7,533.8,0.761
131,4.367,40,car,809.3,334.6,844.1,361.0,826.7,347.8,0.585
131,4.367,42,car,580.7,294.6,609.2,315.9,595.0,305.3,0.475
131,4.367,25,car,341.4,355.5,414.8,415.9,378.1,385.7,0.48
132,4.4,6,car,548.2,330.6,580.6,359.9,564.4,345.3,0.493
132,4.4,19,car,521.1,366.4,565.1,403.0,543.1,384.7,0.734
132,4.4,35,car,977.0,449.9,1071.1,520.5,1024.0,485.2,0.652
132,4.4,36,car,460.0,435.6,531.5,496.3,495.8,466.0,0.763
132,4.4,18,truck,425.6,323.8,492.3,400.9,459.0,362.3,0.486
132,4.4,38,car,249.5,489.7,369.0,565.7,309.3,527.7,0.723
132,4.4,40,car,811.3,335.8,847.9,363.7,829.6,349.8,0.789
132,4.4,42,car,581.0,294.0,609.3,315.3,595.1,304.6,0.477
132,4.4,25,car,343.6,357.1,413.7,414.2,378.6,385.6,0.515
133,4.433,6,car,548.0,328.4,581.2,358.5,564.6,343.4,0.455
133,4.433,19,car,521.9,364.6,566.1,401.3,544.0,382.9,0.732
133,4.433,35,car,987.7,455.9,1086.3,529.8,1037.0,492.9,0.719
133,4.433,36,car,462.2,432.7,532.4,492.9,497.3,462.8,0.784
133,4.433,18,truck,427.2,324.1,493.0,399.9,460.1,362.0,0.564
133,4.433,38,car,257.1,486.4,372.0,560.2,314.6,523.3,0.696
133,4.433,40,car,815.1,338.3,851.1,365.8,833.1,352.1,0.836
133,4.433,42,car,581.2,293.7,609.0,314.7,595.1,304.2,0.469
133,4.433,43,car,218.9,677.6,434.8,720.0,326.8,698.8,0.671
134,4.467,19,car,522.9,363.0,566.9,399.2,544.9,381.1,0.694
134,4.467,35,car,999.1,464.1,1101.3,540.3,1050.2,502.2,0.671
134,4.467,36,car,466.1,431.4,532.7,488.7,499.4,460.0,0.765
134,4.467,18,truck,427.8,322.5,494.4,399.5,461.1,361.0,0.451
134,4.467,38,car,265.3,481.3,376.8,553.6,321.0,517.5,0.737
134,4.467,40,car,818.1,340.1,854.4,367.9,836.2,354.0,0.788
134,4.467,42,car,581.0,293.0,609.0,314.3,595.0,303.7,0.483
134,4.467,43,car,167.0,654.8,495.6,720.0,331.3,687.4,0.726
135,4.5,19,car,523.3,362.4,567.2,398.5,545.2,380.4,0.702
135,4.5,35,car,1002.4,466.9,1107.5,545.2,1054.9,506.1,0.668
135,4.5,36,car,467.7,431.0,532.6,487.3,500.1,459.2,0.769
135,4.5,18,truck,428.1,322.0,494.7,399.3,461.4,360.7,0.452
135,4.5,38,car,268.3,479.6,378.0,551.5,323.1,515.6,0.737
135,4.5,40,car,819.2,340.8,855.5,368.6,837.4,354.7,0.787
135,4.5,42,car,581.0,292.8,609.0,314.1,595.0,303.5,0.486
135,4.5,43,car,148.1,645.3,518.3,720.0,333.2,682.7,0.729
135,4.5,44,car,762.9,307.6,787.0,324.9,774.9,316.3,0.459
136,4.533,19,car,524.5,361.2,568.5,397.3,546.5,379.2,0.714
136,4.533,35,car,1012.4,472.6,1121.8,554.1,1067.1,513.4,0.595
136,4.533,36,car,469.4,428.8,533.9,485.0,501.7,456.9,0.824
136,4.533,18,truck,429.1,321.7,495.0,398.3,462.1,360.0,0.476
136,4.533,38,car,273.2,477.6,378.3,547.1,325.8,512.4,0.671
136,4.533,40,car,821.2,341.8,858.5,370.3,839.9,356.1,0.717
136,4.533,42,car,581.2,292.7,608.5,313.7,594.9,303.2,0.461
136,4.533,43,car,146.3,641.2,528.7,720.0,337.5,680.6,0.78
136,4.533,44,car,762.7,307.1,789.1,326.0,775.9,316.5,0.472
136,4.533,25,car,350.0,355.2,413.0,407.1,381.5,381.2,0.537
136,4.533,6,car,548.3,325.7,582.1,356.4,565.2,341.0,0.453
137,4.567,19,car,525.8,359.6,569.7,395.9,547.8,377.8,0.739
137,4.567,35,car,1024.3,480.9,1138.2,565.2,1081.3,523.0,0.596
137,4.567,36,car,472.4,425.6,535.7,480.7,504.1,453.2,0.743
137,4.567,18,truck,430.9,321.6,495.7,396.8,463.3,359.2,0.544
137,4.567,38,car,278.5,473.7,383.0,543.3,330.7,508.5,0.731
137,4.567,40,car,823.6,343.7,862.6,373.7,843.1,358.7,0.708
137,4.567,43,car,143.9,635.3,543.9,720.0,343.9,677.7,0.76
137,4.567,44,car,765.1,309.3,790.5,327.4,777.8,318.4,0.497
137,4.567,25,car,351.7,353.4,415.6,406.2,383.6,379.8,0.606
137,4.567,6,car,549.1,325.7,581.5,355.1,565.3,340.4,0.455
138,4.6,19,car,526.6,358.1,570.6,394.4,548.6,376.2,0.761
138,4.6,35,car,1037.7,489.2,1158.2,578.1,1098.0,533.6,0.625
138,4.6,36,car,475.6,423.4,538.2,478.0,506.9,450.7,0.763
138,4.6,38,car,283.5,469.9,386.3,538.7,334.9,504.3,0.751
138,4.6,40,car,825.6,345.1,865.4,375.6,845.5,360.3,0.7
138,4.6,43,car,135.3,625.4,566.8,720.0,351.1,672.7,0.802
138,4.6,44,car,766.4,310.3,792.0,328.5,779.2,319.4,0.528
138,4.6,6,car,550.1,325.7,581.0,353.5,565.5,339.6,0.479
138,4.6,42,car,580.7,291.2,609.0,313.4,594.9,302.3,0.461
139,4.633,19,car,527.7,356.8,571.3,392.8,549.5,374.8,0.775
139,4.633,35,car,1051.6,498.8,1179.6,593.1,1115.6,545.9,0.721
139,4.633,36,car,476.6,420.2,539.1,475.0,507.9,447.6,0.784
139,4.633,38,car,288.8,463.9,391.1,533.2,339.9,498.5,0.739
139,4.633,40,car,828.8,346.8,869.6,377.9,849.2,362.3,0.635
139,4.633,43,car,126.9,614.9,587.5,720.0,357.2,667.4,0.832
140,4.667,19,car,528.9,354.8,572.0,390.4,550.4,372.6,0.686
140,4.667,35,car,1066.8,509.3,1202.0,608.7,1134.4,559.0,0.643
140,4.667,36,car,479.0,417.4,538.7,469.7,508.9,443.6,0.692
140,4.667,38,car,295.0,460.0,394.2,527.7,344.6,493.9,0.708
140,4.667,40,car,831.4,349.5,874.7,382.6,853.1,366.1,0.643
140,4.667,43,car,122.5,604.8,602.2,719.3,362.3,662.1,0.719
141,4.7,19,car,529.3,354.2,572.2,389.6,550.7,371.9,0.691
141,4.7,35,car,1072.6,513.3,1210.6,614.7,1141.6,564.0,0.633
141,4.7,36,car,479.9,416.5,538.5,467.8,509.2,442.2,0.691
141,4.7,38,car,297.8,459.4,394.9,526.2,346.4,492.8,0.713
141,4.7,40,car,832.4,350.6,876.6,384.4,854.5,367.5,0.646
141,4.7,43,car,128.2,600.8,600.7,719.0,364.4,659.9,0.721
142,4.733,19,car,530.7,354.0,572.2,388.1,551.4,371.0,0.686
142,4.733,35,car,1085.6,521.6,1230.8,628.0,1158.2,574.8,0.715
142,4.733,36,car,480.0,415.7,539.0,467.3,509.5,441.5,0.706
142,4.733,38,car,301.8,457.2,396.6,522.9,349.2,490.1,0.689
142,4.733,40,car,835.3,352.4,880.1,386.9,857.7,369.7,0.738
142,4.733,43,car,136.6,592.5,609.5,717.3,373.0,654.9,0.708
142,4.733,18,bus,439.6,316.8,502.1,388.9,470.8,352.9,0.462
142,4.733,25,car,361.8,346.8,423.3,397.8,392.5,372.3,0.469
143,4.767,19,car,532.0,353.8,572.4,386.9,552.2,370.3,0.609
143,4.767,35,car,1102.4,532.0,1256.7,644.7,1179.6,588.4,0.686
143,4.767,36,car,482.1,412.9,542.0,465.6,512.1,439.2,0.691
143,4.767,38,car,307.5,455.4,397.9,518.2,352.7,486.8,0.747
143,4.767,40,car,839.9,354.6,883.4,388.4,861.6,371.5,0.764
143,4.767,18,bus,440.5,316.5,502.6,387.6,471.6,352.1,0.457
144,4.8,19,car,532.9,353.0,572.9,385.8,552.9,369.4,0.617
144,4.8,35,car,1117.3,546.6,1279.3,665.6,1198.3,606.1,0.723
144,4.8,36,car,484.4,410.3,543.6,462.6,514.0,436.4,0.76
144,4.8,38,car,311.3,451.9,401.5,515.0,356.4,483.4,0.6
144,4.8,40,car,843.6,356.6,888.2,391.3,865.9,374.0,0.638
144,4.8,45,car,323.4,577.4,454.0,700.8,388.7,639.1,0.69
144,4.8,44,car,772.7,313.2,802.0,334.2,787.4,323.7,0.494
145,4.833,19,car,533.6,352.1,573.2,384.4,553.4,368.3,0.58
145,4.833,35,car,1129.2,561.2,1280.0,685.6,1204.6,623.4,0.732
145,4.833,36,car,485.8,408.2,544.5,460.0,515.1,434.1,0.813
145,4.833,38,car,316.8,448.1,405.1,510.2,361.0,479.2,0.709
145,4.833,40,car,847.3,359.6,893.0,395.2,870.2,377.4,0.728
145,4.833,45,car,328.4,569.1,458.7,692.3,393.6,630.7,0.727
145,4.833,25,car,366.7,343.5,426.5,393.6,396.6,368.6,0.48
146,4.867,19,car,534.5,351.8,573.4,383.6,553.9,367.7,0.621
146,4.867,35,car,1141.4,578.5,1280.0,708.3,1210.7,643.4,0.521
146,4.867,36,car,487.3,405.8,544.2,456.0,515.8,430.9,0.801
146,4.867,38,car,321.9,445.6,407.1,505.8,364.5,475.7,0.701
146,4.867,40,car,849.8,361.8,897.3,399.0,873.5,380.4,0.68
146,4.867,45,car,336.2,560.0,464.4,681.1,400.3,620.6,0.664
146,4.867,18,bus,444.9,315.5,504.4,383.7,474.7,349.6,0.455
147,4.9,19,car,534.8,351.7,573.4,383.3,554.1,367.5,0.619
147,4.9,35,car,1147.6,585.2,1280.0,717.0,1213.8,651.1,0.52
147,4.9,36,car,487.8,405.0,544.0,454.7,515.9,429.9,0.803
147,4.9,38,car,323.6,444.9,407.6,504.3,365.6,474.6,0.7
147,4.9,40,car,850.7,362.6,898.9,400.4,874.8,381.5,0.678
147,4.9,45,car,338.5,557.5,465.9,677.9,402.2,617.7,0.663
147,4.9,18,bus,445.3,315.5,504.6,383.3,474.9,349.4,0.45
148,4.933,19,car,535.4,351.0,573.2,381.7,554.3,366.3,0.558
148,4.933,35,car,1166.2,596.6,1280.0,717.3,1223.1,656.9,0.533
148,4.933,36,car,488.0,403.4,544.6,453.4,516.3,428.4,0.832
148,4.933,38,car,326.8,442.5,409.6,501.6,368.2,472.0,0.742
148,4.933,40,car,854.9,364.0,903.7,402.3,879.3,383.1,0.68
148,4.933,45,car,342.7,551.1,468.7,670.2,405.7,610.6,0.664
148,4.933,44,car,777.4,316.3,810.3,340.3,793.9,328.3,0.464
149,4.967,19,car,535.3,349.4,573.9,380.8,554.6,365.1,0.595
149,4.967,36,car,488.9,402.2,545.1,451.8,517.0,427.0,0.822
149,4.967,38,car,331.1,440.0,412.3,498.2,371.7,469.1,0.656
149,4.967,40,car,859.6,367.1,908.2,405.3,883.9,386.2,0.751
149,4.967,45,car,351.6,544.5,472.5,658.7,412.0,601.6,0.678
149,4.967,44,car,780.1,318.3,812.9,342.3,796.5,330.3,0.471
150,5.0,19,car,535.1,347.7,574.6,379.9,554.8,363.8,0.587
150,5.0,36,car,490.9,400.1,546.3,449.1,518.6,424.6,0.796
150,5.0,38,car,334.5,436.5,415.9,495.3,375.2,465.9,0.768
150,5.0,40,car,863.3,370.2,913.5,409.7,888.4,389.9,0.758
150,5.0,45,car,358.6,537.3,476.2,648.3,417.4,592.8,0.538
150,5.0,44,car,784.8,321.8,813.9,343.1,799.3,332.4,0.451
151,5.033,19,car,535.6,346.4,575.3,378.7,555.5,362.5,0.55
151,5.033,36,car,492.7,398.4,547.3,446.8,520.0,422.6,0.834
151,5.033,38,car,339.5,433.6,418.2,490.5,378.8,462.0,0.718
151,5.033,40,car,868.9,373.3,919.8,413.5,894.3,393.4,0.758
151,5.033,45,car,364.7,529.2,480.6,638.8,422.6,584.0,0.676
151,5.033,44,car,787.6,323.6,815.9,344.3,801.8,333.9,0.584
152,5.067,19,car,537.4,345.3,575.9,376.2,556.6,360.7,0.564
152,5.067,36,car,493.5,395.8,547.9,444.2,520.7,420.0,0.818
152,5.067,38,car,343.5,431.7,419.2,486.6,381.4,459.1,0.752
152,5.067,40,car,873.3,375.9,926.4,417.9,899.9,396.9,0.759
152,5.067,45,car,371.0,522.3,482.4,627.7,426.7,575.0,0.69
152,5.067,44,car,788.7,324.9,818.3,346.5,803.5,335.7,0.6
152,5.067,47,car,3.6,613.7,59.0,697.9,31.3,655.8,0.554
153,5.1,19,car,538.0,344.8,576.0,375.2,557.0,360.0,0.566
153,5.1,36,car,493.8,395.0,548.1,443.4,520.9,419.2,0.814
153,5.1,38,car,344.8,431.1,419.5,485.3,382.1,458.2,0.752
153,5.1,40,car,875.1,376.9,928.8,419.6,901.9,398.2,0.755
153,5.1,45,car,373.0,520.1,482.8,624.0,427.9,572.1,0.694
153,5.1,44,car,789.0,325.2,819.2,347.3,804.1,336.2,0.591
153,5.1,47,car,4.1,613.0,60.3,698.0,32.2,655.5,0.556
154,5.133,19,car,537.8,344.6,576.1,375.1,557.0,359.8,0.65
154,5.133,36,car,495.2,393.4,549.0,441.6,522.1,417.5,0.816
154,5.133,38,car,345.8,429.2,420.9,483.9,383.3,456.5,0.783
154,5.133,40,car,878.9,379.1,934.4,423.2,906.7,401.1,0.902
154,5.133,45,car,377.1,516.7,484.2,617.9,430.7,567.3,0.722
154,5.133,44,car,789.3,325.0,820.9,348.1,805.1,336.5,0.523
154,5.133,47,car,5.7,604.5,67.5,697.5,36.6,651.0,0.619
155,5.167,19,car,538.0,343.4,576.9,374.2,557.4,358.8,0.676
155,5.167,36,car,497.9,391.4,549.8,437.9,523.9,414.7,0.79
155,5.167,38,car,349.5,425.9,424.5,480.8,387.0,453.3,0.734
155,5.167,40,car,883.9,382.8,939.8,427.2,911.8,405.0,0.749
155,5.167,45,car,382.4,512.8,486.3,611.1,434.4,562.0,0.544
155,5.167,44,car,790.8,325.1,823.3,349.0,807.1,337.1,0.56
155,5.167,47,car,8.7,599.4,73.6,696.0,41.2,647.7,0.551
156,5.2,19,car,538.9,343.5,576.6,373.5,557.7,358.5,0.623
156,5.2,36,car,499.8,390.0,550.6,435.6,525.2,412.8,0.822
156,5.2,38,car,353.8,423.8,427.0,477.4,390.4,450.6,0.818
156,5.2,40,car,889.3,386.6,947.2,432.4,918.2,409.5,0.737
156,5.2,45,car,386.3,506.6,489.2,604.2,437.7,555.4,0.507
156,5.2,44,car,793.5,326.5,825.5,349.9,809.5,338.2,0.63
156,5.2,47,car,9.2,591.4,84.8,702.8,47.0,647.1,0.621
157,5.233,19,car,540.1,343.2,576.5,372.0,558.3,357.6,0.49
157,5.233,36,car,501.1,388.2,551.4,433.3,526.2,410.8,0.804
157,5.233,38,car,358.8,421.7,429.3,473.4,394.1,447.5,0.745
157,5.233,40,car,895.0,391.2,953.7,437.5,924.4,414.4,0.727
157,5.233,44,car,795.4,327.2,827.8,351.0,811.6,339.1,0.553
157,5.233,47,car,11.0,586.0,92.0,703.4,51.5,644.7,0.664
158,5.267,36,car,502.2,386.9,551.6,431.0,526.9,408.9,0.744
158,5.267,38,car,360.3,419.5,429.9,471.0,395.1,445.2,0.589
158,5.267,40,car,901.3,394.9,962.6,443.5,931.9,419.2,0.732
158,5.267,44,car,800.9,331.5,831.2,353.9,816.0,342.7,0.459
158,5.267,47,car,14.7,581.1,97.0,697.4,55.8,639.2,0.666
158,5.267,45,car,395.6,494.7,493.4,587.4,444.5,541.0,0.607
159,5.3,36,car,502.5,386.5,551.7,430.3,527.1,408.4,0.744
159,5.3,38,car,360.9,418.8,429.9,470.2,395.4,444.5,0.593
159,5.3,40,car,903.7,396.2,965.8,445.6,934.7,420.9,0.733
159,5.3,44,car,803.0,333.2,832.4,354.9,817.7,344.0,0.455
159,5.3,47,car,15.3,579.4,99.3,695.0,57.3,637.2,0.662
159,5.3,45,car,396.9,492.7,494.1,584.6,445.5,538.6,0.605
160,5.333,36,car,502.8,384.7,552.4,428.8,527.6,406.8,0.726
160,5.333,38,car,364.1,416.5,432.9,468.2,398.5,442.4,0.608
160,5.333,40,car,909.1,399.3,972.2,449.3,940.7,424.3,0.843
160,5.333,44,car,803.1,333.2,835.3,357.0,819.2,345.1,0.519
160,5.333,47,car,18.1,573.7,105.5,690.1,61.8,631.9,0.753
160,5.333,45,car,399.5,488.5,495.3,578.5,447.4,533.5,0.639
161,5.367,36,car,503.7,383.3,552.7,426.8,528.2,405.1,0.803
161,5.367,38,car,366.5,414.8,434.1,466.1,400.3,440.5,0.631
161,5.367,40,car,915.4,403.4,980.6,455.1,948.0,429.3,0.808
161,5.367,44,car,803.9,333.6,837.7,358.8,820.8,346.2,0.585
161,5.367,47,car,20.8,568.5,110.8,683.6,65.8,626.0,0.796
161,5.367,45,car,402.0,484.8,498.2,574.8,450.1,529.8,0.549
161,5.367,19,car,544.7,340.1,578.1,366.1,561.4,353.1,0.496
162,5.4,36,car,505.8,381.6,554.4,424.5,530.1,403.1,0.832
162,5.4,38,car,370.7,411.0,438.4,462.6,404.5,436.8,0.753
162,5.4,40,car,920.5,407.3,989.7,462.2,955.1,434.8,0.831
162,5.4,44,car,804.8,334.1,840.6,360.7,822.7,347.4,0.564
162,5.4,47,car,23.5,561.8,116.2,675.0,69.8,618.4,0.708
162,5.4,45,car,406.3,480.1,501.0,568.5,453.6,524.3,0.533
162,5.4,19,car,545.2,338.5,579.1,364.6,562.1,351.5,0.607
162,5.4,18,truck,462.7,308.5,513.8,367.4,488.2,338.0,0.515
163,5.433,36,car,507.8,379.6,556.0,422.3,531.9,400.9,0.764
163,5.433,38,car,373.4,408.6,440.6,459.9,407.0,434.2,0.805
163,5.433,40,car,927.4,413.2,997.4,468.4,962.4,440.8,0.833
163,5.433,44,car,806.7,335.1,844.9,363.6,825.8,349.3,0.485
163,5.433,47,car,26.8,556.1,121.1,664.9,74.0,610.5,0.79
163,5.433,45,car,413.2,477.0,503.2,561.1,458.2,519.0,0.517
163,5.433,19,car,545.3,337.3,580.0,363.9,562.6,350.6,0.649
163,5.433,18,truck,463.7,308.1,513.9,366.4,488.8,337.2,0.497
164,5.467,36,car,508.6,377.5,557.9,421.6,533.2,399.6,0.743
164,5.467,38,car,378.6,406.9,443.4,456.2,411.0,431.6,0.778
164,5.467,40,car,934.9,417.8,1009.5,476.7,972.2,447.3,0.738
164,5.467,44,car,809.2,337.0,848.6,366.6,828.9,351.8,0.736
164,5.467,47,car,29.8,550.9,126.9,656.3,78.3,603.6,0.746
164,5.467,45,car,418.6,472.4,507.1,555.4,462.9,513.9,0.58
164,5.467,19,car,545.6,336.0,580.7,362.9,563.2,349.4,0.671
164,5.467,18,truck,464.9,307.3,515.0,365.8,489.9,336.5,0.479
164,5.467,50,car,38.4,672.2,192.6,719.4,115.5,695.8,0.66
165,5.5,36,car,509.0,376.9,558.4,421.4,533.7,399.1,0.739
165,5.5,38,car,380.3,406.4,444.4,455.0,412.3,430.7,0.779
165,5.5,40,car,937.7,419.5,1014.0,479.9,975.8,449.7,0.734
165,5.5,44,car,810.2,337.8,849.8,367.7,830.0,352.7,0.734
165,5.5,47,car,29.2,549.2,130.3,653.2,79.7,601.2,0.743
165,5.5,45,car,420.5,470.9,508.3,553.6,464.4,512.3,0.574
165,5.5,19,car,545.6,335.6,581.0,362.5,563.3,349.0,0.665
165,5.5,18,truck,465.3,306.9,515.4,365.6,490.3,336.2,0.484
165,5.5,50,car,39.4,672.4,193.3,719.4,116.3,695.9,0.657
166,5.533,36,car,510.3,374.8,558.8,418.7,534.5,396.8,0.704
166,5.533,38,car,383.2,405.7,445.8,453.1,414.5,429.4,0.788
166,5.533,40,car,944.9,424.4,1020.5,484.0,982.7,454.2,0.752
166,5.533,44,car,811.5,338.2,851.2,368.5,831.4,353.4,0.734
166,5.533,47,car,29.8,544.4,133.4,644.9,81.6,594.7,0.727
166,5.533,19,car,546.0,335.4,581.3,362.2,563.6,348.8,0.617
166,5.533,18,truck,465.6,306.9,516.1,366.3,490.9,336.6,0.499
166,5.533,50,car,25.1,658.4,221.6,718.7,123.4,688.6,0.75
167,5.567,36,car,511.4,373.9,558.8,416.8,535.1,395.3,0.756
167,5.567,38,car,385.0,403.9,447.3,451.2,416.1,427.5,0.785
167,5.567,40,car,953.2,430.5,1032.0,492.4,992.6,461.4,0.802
167,5.567,44,car,814.8,339.4,854.4,369.8,834.6,354.6,0.823
167,5.567,47,car,32.1,540.0,139.9,638.6,86.0,589.3,0.573
167,5.567,19,car,546.6,335.4,581.5,361.7,564.1,348.6,0.554
167,5.567,50,car,24.1,652.8,239.6,719.3,131.9,686.1,0.8
167,5.567,45,car,424.4,461.3,512.4,544.6,468.4,503.0,0.614
168,5.6,36,car,512.3,372.6,559.0,414.8,535.7,393.7,0.832
168,5.6,38,car,386.9,402.3,448.7,449.4,417.8,425.8,0.724
168,5.6,40,car,962.1,435.2,1043.8,499.1,1002.9,467.2,0.7
168,5.6,44,car,818.4,341.9,857.9,372.2,838.1,357.0,0.722
168,5.6,47,car,40.0,534.9,149.3,629.8,94.7,582.4,0.619
168,5.6,19,car,547.2,335.2,581.7,361.1,564.5,348.1,0.507
168,5.6,50,car,19.6,643.4,262.4,719.5,141.0,681.4,0.788
168,5.6,45,car,428.6,457.5,513.4,538.3,471.0,497.9,0.721
169,5.633,36,car,514.0,371.7,559.2,412.6,536.6,392.1,0.775
169,5.633,38,car,391.3,400.1,451.9,446.4,421.6,423.2,0.775
169,5.633,40,car,970.7,442.7,1056.6,509.9,1013.7,476.3,0.802
169,5.633,44,car,820.8,343.4,860.8,373.9,840.8,358.7,0.665
169,5.633,47,car,47.4,528.4,160.2,622.3,103.8,575.4,0.673
169,5.633,19,car,548.0,335.0,581.5,359.9,564.8,347.4,0.484
169,5.633,50,car,16.0,634.0,283.0,719.3,149.5,676.7,0.798
169,5.633,45,car,433.2,454.1,514.4,531.4,473.8,492.7,0.697
170,5.667,36,car,516.2,370.7,559.5,409.6,537.8,390.2,0.789
170,5.667,38,car,394.2,398.2,453.7,443.6,423.9,420.9,0.789
170,5.667,40,car,981.2,449.2,1070.4,518.9,1025.8,484.1,0.761
170,5.667,44,car,823.3,345.0,865.1,376.9,844.2,361.0,0.621
170,5.667,47,car,55.8,524.3,169.1,614.8,112.5,569.6,0.741
170,5.667,19,car,548.6,334.5,581.4,358.5,565.0,346.5,0.486
170,5.667,50,car,11.4,624.0,302.2,719.0,156.8,671.5,0.794
170,5.667,45,car,437.3,451.3,516.5,526.7,476.9,489.0,0.684
171,5.7,36,car,516.8,370.5,559.6,408.6,538.2,389.5,0.79
171,5.7,38,car,395.1,397.6,454.2,442.7,424.6,420.2,0.789
171,5.7,40,car,985.2,451.7,1075.6,522.4,1030.4,487.0,0.762
171,5.7,44,car,824.2,345.6,866.7,378.1,845.4,361.8,0.613
171,5.7,47,car,57.4,523.0,173.5,612.4,115.5,567.7,0.741
171,5.7,19,car,548.7,334.3,581.5,358.0,565.1,346.2,0.484
171,5.7,50,car,12.0,619.9,307.4,718.9,159.7,669.4,0.796
171,5.7,45,car,438.7,450.5,517.1,525.2,477.9,487.8,0.684
172,5.733,36,car,517.8,369.8,560.1,407.2,538.9,388.5,0.809
172,5.733,38,car,395.6,394.6,456.3,441.3,425.9,417.9,0.797
172,5.733,40,car,992.9,456.2,1088.1,530.8,1040.5,493.5,0.804
172,5.733,44,car,825.5,346.5,870.8,381.2,848.1,363.8,0.654
172,5.733,47,car,63.8,519.6,181.0,607.1,122.4,563.4,0.807
172,5.733,19,car,549.3,333.9,582.2,357.4,565.8,345.6,0.491
172,5.733,50,car,14.8,613.5,320.6,719.2,167.7,666.3,0.78
172,5.733,45,car,440.8,448.3,517.9,521.9,479.3,485.1,0.629
173,5.767,36,car,518.9,368.9,560.6,405.4,539.7,387.2,0.78
173,5.767,38,car,398.1,392.9,457.3,438.6,427.7,415.8,0.776
173,5.767,40,car,1002.6,463.7,1102.7,542.2,1052.6,503.0,0.838
173,5.767,44,car,827.4,347.4,874.2,383.3,850.8,365.4,0.655
173,5.767,47,car,71.7,515.4,190.2,601.9,130.9,558.7,0.705
173,5.767,19,car,549.9,333.0,583.3,356.8,566.6,344.9,0.54
173,5.767,50,car,21.6,606.3,334.7,718.5,178.2,662.4,0.777
173,5.767,45,car,442.2,446.2,518.5,519.1,480.4,482.7,0.588
173,5.767,18,bus,473.5,302.7,522.7,360.6,498.1,331.7,0.459
174,5.8,36,car,519.7,368.3,561.2,404.2,540.5,386.3,0.739
174,5.8,38,car,399.0,391.0,457.5,436.5,428.3,413.8,0.718
174,5.8,40,car,1016.0,471.4,1119.8,552.6,1067.9,512.0,0.677
174,5.8,44,car,831.7,350.1,878.7,386.2,855.2,368.1,0.674
174,5.8,47,car,79.2,510.4,198.8,595.8,139.0,553.1,0.658
174,5.8,19,car,549.9,332.0,584.5,356.6,567.2,344.3,0.518
174,5.8,50,car,34.3,597.1,342.8,712.0,188.5,654.5,0.82
174,5.8,45,car,445.2,442.8,520.9,515.2,483.0,479.0,0.608
174,5.8,18,bus,474.7,302.5,523.3,359.6,499.0,331.0,0.541
175,5.833,36,car,519.3,366.9,561.4,403.4,540.4,385.2,0.72
175,5.833,38,car,401.3,389.3,458.9,434.3,430.1,411.8,0.711
175,5.833,40,car,1029.6,479.9,1138.7,565.1,1084.2,522.5,0.71
